"CustomerID","month","week","Client"
15039,"Oct",42,"New"
15039,"Nov",44,"New"
15039,"Nov",45,"New"
15039,"Nov",46,"New"
15039,"Nov",47,"New"
15039,"Nov",48,"New"
15039,"Dec",49,"New"
15039,"Dec",50,"New"
15041,"Jun",25,"New"
15042,"May",21,"New"
15043,"Nov",45,"New"
15044,"Jan",2,"New"
15044,"Feb",6,"New"
15044,"Feb",7,"New"
15044,"Mar",12,"New"
15044,"Apr",15,"Recurrent"
15044,"May",20,"New"
15044,"Jun",24,"New"
15044,"Jul",30,"New"
15044,"Sep",39,"New"
15044,"Oct",40,"New"
15044,"Oct",44,"New"
15044,"Nov",47,"New"
15044,"Dec",50,"New"
15044,"Dec",51,"Recurrent"
15045,"Mar",13,"New"
15045,"Jul",28,"New"
15046,"Jan",1,"New"
15046,"Jan",3,"New"
15046,"Feb",5,"New"
15046,"Feb",6,"New"
15046,"Feb",9,"New"
15046,"Apr",15,"New"
15046,"May",21,"New"
15046,"May",22,"New"
15046,"Jun",25,"New"
15046,"Aug",31,"New"
15046,"Sep",36,"New"
15046,"Oct",40,"New"
15046,"Oct",43,"New"
15046,"Nov",45,"New"
15046,"Nov",48,"New"
15047,"Mar",11,"New"
15048,"May",18,"New"
15048,"Aug",33,"New"
15048,"Oct",40,"New"
15048,"Dec",49,"New"
15049,"Mar",10,"New"
15050,"Sep",39,"Recurrent"
15050,"Nov",46,"New"
15051,"Jul",28,"New"
15051,"Oct",42,"New"
15051,"Nov",46,"New"
15052,"Jan",4,"New"
15053,"Mar",9,"New"
15053,"Jul",27,"New"
15053,"Dec",49,"New"
15054,"Oct",44,"New"
15054,"Nov",48,"New"
15057,"Jan",4,"New"
15057,"Mar",10,"New"
15058,"Jan",5,"Recurrent"
15058,"Feb",7,"New"
15058,"Apr",15,"Recurrent"
15058,"Jun",23,"New"
15058,"Aug",32,"New"
15058,"Sep",38,"New"
15058,"Oct",42,"New"
15058,"Nov",46,"Recurrent"
15059,"Jan",2,"New"
15059,"Jan",4,"New"
15059,"Feb",7,"New"
15059,"May",19,"New"
15059,"Jun",25,"New"
15059,"Aug",34,"Recurrent"
15059,"Oct",44,"Recurrent"
15060,"Nov",48,"Recurrent"
15060,"Dec",48,"New"
15061,"Jan",2,"Recurrent"
15061,"Jan",3,"New"
15061,"Jan",4,"New"
15061,"Feb",6,"New"
15061,"Mar",9,"Recurrent"
15061,"Mar",11,"Recurrent"
15061,"Mar",12,"New"
15061,"Mar",13,"New"
15061,"Apr",14,"New"
15061,"May",18,"Recurrent"
15061,"May",19,"New"
15061,"Jun",23,"New"
15061,"Jun",25,"Recurrent"
15061,"Jul",27,"New"
15061,"Jul",29,"Recurrent"
15061,"Jul",30,"New"
15061,"Aug",31,"New"
15061,"Sep",39,"Recurrent"
15061,"Oct",40,"Recurrent"
15061,"Oct",42,"New"
15061,"Nov",44,"New"
15061,"Nov",47,"New"
15061,"Nov",48,"New"
15061,"Dec",48,"Recurrent"
15061,"Dec",49,"Recurrent"
15061,"Dec",50,"Recurrent"
15062,"Feb",9,"New"
15062,"May",18,"New"
15062,"Sep",39,"New"
15062,"Dec",50,"New"
15063,"May",19,"New"
15065,"Feb",8,"New"
15065,"Apr",17,"New"
15065,"Jun",26,"New"
15065,"Nov",44,"New"
15066,"Oct",42,"New"
15067,"Mar",9,"New"
15067,"Sep",38,"Recurrent"
15068,"Mar",13,"New"
15068,"Oct",43,"New"
15069,"Jun",24,"New"
15070,"Dec",48,"New"
15071,"Mar",10,"New"
15071,"Sep",36,"New"
15073,"Jun",23,"Recurrent"
15073,"Nov",48,"New"
15074,"Aug",34,"New"
15075,"Sep",38,"New"
15076,"Jun",25,"New"
15078,"Jan",4,"New"
15078,"Feb",8,"Recurrent"
15078,"Mar",12,"New"
15078,"Apr",16,"Recurrent"
15078,"May",20,"Recurrent"
15078,"Jun",22,"New"
15078,"Jul",27,"Recurrent"
15078,"Jul",30,"New"
15078,"Aug",32,"New"
15078,"Aug",33,"New"
15078,"Aug",34,"Recurrent"
15078,"Sep",38,"New"
15078,"Sep",39,"New"
15078,"Oct",41,"Recurrent"
15078,"Nov",45,"New"
15078,"Nov",48,"New"
15078,"Dec",48,"Recurrent"
15078,"Dec",49,"Recurrent"
15078,"Dec",51,"Recurrent"
15079,"Jan",4,"New"
15079,"May",19,"Recurrent"
15079,"Dec",49,"New"
15081,"May",20,"New"
15081,"Sep",37,"New"
15081,"Oct",40,"New"
15081,"Nov",46,"New"
15081,"Dec",49,"New"
15083,"Mar",13,"New"
15087,"Mar",9,"New"
15088,"Oct",40,"New"
15088,"Nov",46,"New"
15089,"Aug",31,"New"
15089,"Aug",34,"New"
15089,"Sep",36,"New"
15089,"Oct",43,"New"
15089,"Nov",46,"New"
15089,"Nov",48,"New"
15090,"Feb",5,"New"
15091,"Oct",40,"New"
15092,"Mar",9,"New"
15092,"May",19,"New"
15093,"Jan",1,"New"
15093,"Feb",8,"New"
15093,"May",20,"New"
15093,"Aug",33,"New"
15093,"Nov",47,"New"
15093,"Dec",48,"New"
15095,"May",20,"New"
15095,"Jul",30,"New"
15095,"Aug",35,"Recurrent"
15096,"Oct",43,"New"
15097,"Dec",49,"New"
15098,"Jun",23,"Recurrent"
15099,"Sep",37,"New"
15100,"Jan",2,"New"
15100,"Dec",48,"New"
15100,"Dec",49,"New"
15101,"Dec",48,"New"
15101,"Dec",50,"New"
15103,"Sep",37,"New"
15103,"Nov",45,"New"
15104,"Mar",9,"New"
15104,"May",21,"New"
15105,"Jul",30,"New"
15105,"Sep",37,"Recurrent"
15105,"Oct",40,"New"
15105,"Nov",46,"New"
15105,"Nov",47,"Recurrent"
15106,"Mar",11,"New"
15106,"May",19,"New"
15106,"Jul",29,"New"
15106,"Oct",40,"New"
15106,"Nov",47,"New"
15107,"Jan",2,"Recurrent"
15107,"Feb",5,"New"
15107,"Dec",48,"New"
15107,"Dec",50,"New"
15108,"Apr",17,"New"
15108,"Jun",23,"Recurrent"
15108,"Jul",29,"New"
15109,"Apr",14,"New"
15110,"Jan",4,"New"
15110,"Aug",31,"New"
15110,"Oct",43,"New"
15110,"Nov",46,"New"
15111,"Oct",40,"New"
15111,"Nov",45,"New"
15111,"Dec",48,"New"
15113,"Oct",42,"New"
15113,"Nov",46,"New"
15113,"Nov",48,"New"
15114,"Feb",6,"New"
15114,"Apr",14,"New"
15114,"May",18,"New"
15114,"Jun",23,"New"
15114,"Jul",28,"New"
15114,"Aug",33,"New"
15114,"Sep",36,"New"
15114,"Sep",38,"New"
15114,"Sep",39,"New"
15114,"Nov",45,"New"
15115,"Nov",47,"New"
15116,"May",20,"New"
15116,"Jul",30,"New"
15116,"Oct",41,"New"
15116,"Nov",47,"New"
15117,"May",19,"New"
15117,"Aug",32,"New"
15117,"Oct",42,"New"
15117,"Nov",47,"Recurrent"
15118,"Jul",30,"New"
15119,"Apr",14,"New"
15120,"Jul",30,"New"
15121,"Feb",8,"New"
15121,"Oct",42,"New"
15122,"Feb",7,"New"
15122,"May",20,"New"
15122,"Aug",33,"New"
15123,"May",20,"New"
15123,"Dec",48,"New"
15124,"Jun",22,"New"
15124,"Nov",46,"New"
15125,"Mar",11,"New"
15125,"Apr",15,"New"
15125,"May",20,"Recurrent"
15125,"Jun",24,"Recurrent"
15125,"Jun",25,"New"
15125,"Jul",28,"Recurrent"
15125,"Jul",30,"New"
15125,"Aug",33,"New"
15125,"Oct",41,"Recurrent"
15125,"Nov",46,"New"
15127,"Oct",40,"New"
15128,"May",18,"New"
15128,"Jun",25,"New"
15128,"Aug",31,"New"
15128,"Oct",41,"New"
15129,"Feb",8,"New"
15129,"Mar",13,"New"
15129,"May",18,"New"
15129,"May",19,"New"
15129,"Jun",24,"Recurrent"
15129,"Jul",30,"New"
15129,"Aug",31,"New"
15129,"Aug",34,"New"
15129,"Oct",42,"New"
15130,"Jun",25,"New"
15132,"Mar",12,"New"
15132,"May",21,"New"
15132,"Aug",34,"New"
15132,"Oct",41,"New"
15132,"Nov",47,"New"
15133,"Feb",6,"New"
15133,"Mar",13,"New"
15133,"Aug",31,"New"
15134,"Apr",15,"New"
15134,"May",19,"New"
15134,"Jun",24,"New"
15134,"Aug",31,"New"
15134,"Sep",39,"New"
15134,"Oct",43,"New"
15134,"Nov",45,"New"
15134,"Nov",47,"New"
15135,"Apr",15,"New"
15136,"Sep",36,"New"
15136,"Nov",46,"New"
15136,"Dec",49,"Recurrent"
15139,"Jan",1,"New"
15139,"Apr",15,"New"
15140,"Mar",12,"New"
15140,"Apr",16,"New"
15140,"May",21,"New"
15140,"Aug",33,"Recurrent"
15140,"Sep",38,"New"
15140,"Oct",42,"New"
15142,"Oct",43,"New"
15143,"Apr",17,"New"
15144,"Jan",5,"New"
15144,"Mar",12,"Recurrent"
15144,"May",18,"Recurrent"
15144,"Jul",27,"New"
15144,"Jul",30,"Recurrent"
15144,"Aug",33,"New"
15144,"Sep",36,"New"
15144,"Sep",39,"Recurrent"
15144,"Oct",41,"New"
15144,"Oct",42,"New"
15144,"Oct",43,"New"
15144,"Nov",46,"New"
15144,"Dec",48,"New"
15145,"Apr",14,"New"
15145,"Apr",17,"New"
15145,"Oct",43,"New"
15145,"Dec",49,"New"
15146,"Feb",8,"New"
15146,"Jun",26,"New"
15147,"Apr",15,"New"
15148,"Nov",48,"New"
15149,"Jul",30,"New"
15150,"Mar",11,"New"
15150,"Jun",23,"New"
15150,"Jul",27,"New"
15150,"Aug",31,"New"
15150,"Aug",34,"New"
15150,"Sep",39,"Recurrent"
15150,"Nov",45,"Recurrent"
15150,"Nov",47,"New"
15152,"Jun",23,"New"
15152,"Jul",29,"New"
15152,"Jul",30,"New"
15152,"Aug",31,"New"
15152,"Aug",32,"New"
15152,"Aug",33,"New"
15152,"Sep",37,"New"
15152,"Oct",41,"New"
15152,"Oct",42,"New"
15152,"Nov",45,"New"
15152,"Nov",47,"New"
15152,"Nov",48,"Recurrent"
15153,"Nov",45,"New"
15154,"Sep",39,"New"
15156,"Nov",45,"New"
15156,"Dec",49,"Recurrent"
15157,"Jul",27,"New"
15157,"Dec",49,"New"
15157,"Dec",50,"New"
15158,"Oct",43,"New"
15159,"Jan",2,"New"
15159,"Jan",4,"New"
15159,"Mar",11,"Recurrent"
15159,"Apr",16,"Recurrent"
15159,"May",19,"Recurrent"
15159,"Jun",23,"Recurrent"
15159,"Jun",25,"New"
15159,"Jul",27,"New"
15159,"Jul",30,"New"
15159,"Aug",33,"New"
15159,"Sep",37,"Recurrent"
15159,"Oct",40,"Recurrent"
15159,"Oct",42,"Recurrent"
15159,"Nov",45,"New"
15159,"Nov",47,"New"
15159,"Dec",49,"Recurrent"
15159,"Dec",50,"Recurrent"
15160,"Dec",51,"New"
15163,"May",22,"New"
15163,"Nov",47,"New"
15164,"Jan",1,"New"
15164,"May",20,"New"
15164,"Oct",40,"New"
15165,"Dec",48,"New"
15167,"Jan",4,"New"
15168,"Nov",46,"New"
15171,"Jan",2,"New"
15172,"Apr",16,"New"
15172,"May",21,"New"
15172,"Jul",30,"New"
15172,"Sep",39,"New"
15172,"Dec",48,"New"
15174,"Jan",3,"New"
15175,"Sep",39,"New"
15178,"Mar",12,"New"
15179,"Jan",4,"New"
15179,"Apr",13,"New"
15179,"Apr",16,"New"
15179,"Oct",42,"New"
15179,"Nov",47,"New"
15180,"Dec",49,"New"
15181,"Mar",11,"New"
15181,"Jun",24,"New"
15181,"Oct",40,"New"
15182,"Mar",11,"New"
15182,"Jul",27,"New"
15184,"Jun",22,"New"
15184,"Nov",45,"New"
15185,"Sep",39,"New"
15186,"Jun",25,"New"
15186,"Nov",47,"New"
15187,"May",19,"New"
15187,"Jun",25,"New"
15187,"Jul",28,"New"
15187,"Aug",31,"New"
15187,"Sep",36,"Recurrent"
15187,"Sep",39,"Recurrent"
15187,"Oct",42,"New"
15187,"Nov",45,"New"
15187,"Nov",46,"New"
15187,"Nov",47,"Recurrent"
15187,"Dec",48,"Recurrent"
15187,"Dec",49,"New"
15189,"Jan",2,"New"
15189,"Jan",4,"New"
15189,"Feb",6,"New"
15189,"Feb",8,"New"
15189,"Mar",9,"New"
15189,"Mar",11,"New"
15189,"Mar",12,"New"
15189,"Mar",13,"New"
15189,"Apr",14,"New"
15189,"Apr",15,"Recurrent"
15189,"Apr",17,"New"
15189,"May",20,"New"
15189,"May",21,"New"
15189,"Jun",22,"New"
15189,"Jun",23,"New"
15189,"Jun",25,"New"
15189,"Jun",26,"New"
15189,"Jul",27,"New"
15189,"Jul",28,"New"
15189,"Jul",29,"Recurrent"
15189,"Jul",30,"New"
15189,"Aug",32,"New"
15189,"Aug",33,"Recurrent"
15189,"Aug",34,"New"
15189,"Sep",35,"New"
15189,"Sep",36,"Recurrent"
15189,"Oct",43,"New"
15189,"Nov",45,"New"
15189,"Nov",46,"New"
15189,"Nov",47,"New"
15189,"Nov",48,"New"
15189,"Dec",48,"New"
15189,"Dec",49,"Recurrent"
15192,"Jun",22,"New"
15192,"Aug",32,"New"
15192,"Dec",49,"New"
15193,"Oct",41,"New"
15194,"Jan",1,"New"
15194,"Jan",5,"New"
15194,"Mar",9,"New"
15194,"Apr",14,"New"
15194,"May",18,"New"
15194,"May",21,"New"
15194,"Jun",25,"New"
15194,"Aug",31,"New"
15194,"Sep",37,"New"
15194,"Sep",38,"New"
15194,"Nov",45,"New"
15194,"Dec",49,"Recurrent"
15194,"Dec",50,"Recurrent"
15195,"Dec",49,"New"
15197,"Apr",13,"New"
15197,"Nov",48,"New"
15197,"Dec",50,"New"
15198,"Aug",32,"New"
15198,"Sep",36,"New"
15199,"Feb",5,"New"
15199,"Apr",16,"New"
15199,"Sep",36,"New"
15199,"Oct",41,"New"
15201,"Apr",14,"New"
15201,"May",20,"New"
15201,"Aug",31,"Recurrent"
15201,"Sep",37,"New"
15203,"Feb",5,"New"
15203,"May",21,"New"
15203,"Jul",30,"New"
15203,"Aug",34,"New"
15203,"Sep",38,"New"
15203,"Nov",46,"New"
15204,"Dec",51,"New"
15205,"Aug",31,"New"
15205,"Sep",37,"New"
15206,"Mar",10,"New"
15206,"Jul",29,"New"
15206,"Sep",35,"New"
15206,"Nov",48,"New"
15208,"Jun",26,"New"
15208,"Oct",40,"New"
15208,"Nov",45,"New"
15208,"Dec",49,"New"
15208,"Dec",51,"New"
15210,"Apr",17,"New"
15211,"Oct",41,"New"
15211,"Dec",49,"New"
15212,"Apr",15,"New"
15213,"Jan",2,"New"
15213,"Jan",4,"New"
15214,"Apr",15,"New"
15214,"Jun",23,"New"
15214,"Sep",39,"New"
15214,"Oct",40,"New"
15214,"Nov",44,"New"
15214,"Nov",46,"New"
15214,"Nov",48,"New"
15214,"Dec",49,"New"
15215,"Sep",36,"New"
15215,"Oct",43,"Recurrent"
15216,"Sep",37,"New"
15218,"Jan",4,"New"
15218,"Mar",12,"New"
15218,"May",18,"New"
15218,"Jun",24,"New"
15218,"Jul",30,"Recurrent"
15218,"Aug",33,"Recurrent"
15218,"Sep",39,"New"
15218,"Oct",42,"New"
15218,"Nov",48,"New"
15219,"Jun",24,"New"
15220,"Mar",9,"New"
15220,"Apr",15,"New"
15220,"May",20,"New"
15220,"Jun",25,"New"
15220,"Aug",33,"New"
15220,"Oct",42,"New"
15221,"Dec",49,"New"
15222,"Jan",4,"New"
15223,"Apr",14,"New"
15223,"Apr",17,"New"
15224,"Dec",50,"Recurrent"
15225,"Apr",16,"New"
15226,"Feb",5,"New"
15227,"Jan",4,"New"
15227,"Feb",9,"New"
15227,"May",19,"New"
15227,"Nov",44,"Recurrent"
15228,"Feb",7,"New"
15228,"Jun",25,"New"
15228,"Aug",31,"New"
15228,"Oct",40,"New"
15230,"Apr",15,"Recurrent"
15232,"Jul",29,"New"
15232,"Aug",33,"New"
15234,"Mar",10,"New"
15235,"Jan",1,"New"
15235,"Jan",3,"Recurrent"
15235,"Feb",5,"Recurrent"
15235,"Feb",9,"New"
15235,"Apr",14,"New"
15235,"Apr",15,"New"
15235,"May",18,"New"
15235,"Dec",48,"New"
15235,"Dec",49,"New"
15235,"Dec",51,"New"
15236,"Feb",7,"New"
15237,"Apr",17,"New"
15237,"May",20,"New"
15237,"Sep",38,"New"
15237,"Dec",49,"New"
15238,"Jun",23,"New"
15238,"Sep",36,"New"
15238,"Nov",45,"New"
15239,"Sep",38,"New"
15239,"Nov",48,"New"
15240,"Feb",5,"New"
15240,"Apr",15,"New"
15240,"Jun",22,"New"
15240,"Sep",37,"New"
15240,"Oct",43,"New"
15241,"Mar",9,"New"
15241,"May",21,"New"
15241,"May",22,"New"
15241,"Jun",23,"New"
15241,"Jul",27,"New"
15241,"Aug",31,"New"
15241,"Sep",39,"New"
15241,"Oct",40,"New"
15243,"Sep",39,"New"
15244,"Apr",14,"New"
15244,"Oct",40,"New"
15245,"Mar",12,"New"
15245,"Jun",23,"New"
15245,"Jul",30,"New"
15246,"Apr",15,"New"
15246,"Dec",50,"New"
15247,"Aug",32,"New"
15249,"Mar",13,"New"
15249,"Apr",15,"New"
15249,"Apr",16,"New"
15249,"May",19,"New"
15249,"May",21,"New"
15249,"Jul",27,"New"
15249,"Aug",31,"New"
15249,"Aug",32,"New"
15249,"Aug",34,"Recurrent"
15249,"Sep",36,"New"
15249,"Oct",40,"New"
15249,"Nov",45,"New"
15251,"Apr",15,"New"
15251,"May",19,"New"
15251,"Jun",24,"New"
15251,"Jul",28,"New"
15251,"Jul",29,"New"
15251,"Aug",31,"New"
15251,"Aug",34,"New"
15251,"Sep",36,"New"
15251,"Oct",44,"Recurrent"
15251,"Nov",48,"New"
15252,"Jun",23,"New"
15252,"Nov",44,"New"
15253,"Jun",25,"New"
15253,"Sep",37,"Recurrent"
15253,"Nov",47,"Recurrent"
15254,"Aug",31,"New"
15255,"Oct",40,"New"
15256,"Jul",28,"New"
15257,"Mar",9,"New"
15258,"May",18,"New"
15258,"Jun",25,"New"
15260,"Apr",16,"New"
15260,"May",20,"New"
15260,"Jun",23,"New"
15260,"Jul",29,"New"
15260,"Aug",35,"New"
15260,"Dec",48,"Recurrent"
15261,"Jul",30,"New"
15262,"Jan",3,"New"
15263,"Aug",34,"New"
15264,"Oct",40,"New"
15265,"Apr",16,"New"
15265,"Jul",28,"New"
15266,"Jan",1,"New"
15267,"Jun",23,"New"
15267,"Jul",27,"New"
15267,"Oct",41,"New"
15267,"Oct",43,"New"
15267,"Nov",46,"New"
15269,"Nov",46,"New"
15270,"Feb",5,"Recurrent"
15270,"Feb",6,"New"
15270,"Apr",15,"New"
15270,"Aug",33,"New"
15270,"Nov",47,"Recurrent"
15271,"Jan",1,"New"
15271,"Apr",15,"New"
15271,"May",18,"New"
15271,"May",20,"New"
15271,"Jun",24,"New"
15271,"Jun",26,"New"
15271,"Aug",31,"New"
15271,"Aug",33,"New"
15271,"Sep",36,"New"
15271,"Oct",41,"New"
15271,"Oct",43,"New"
15271,"Nov",44,"New"
15271,"Nov",46,"New"
15271,"Dec",48,"New"
15271,"Dec",49,"New"
15272,"Sep",37,"New"
15272,"Oct",41,"New"
15274,"Nov",47,"New"
15274,"Dec",49,"New"
15275,"Nov",44,"New"
15276,"Oct",40,"New"
15277,"Oct",43,"New"
15279,"Dec",51,"New"
15280,"Jun",25,"New"
15281,"Jan",2,"New"
15281,"Feb",8,"New"
15281,"Apr",14,"New"
15281,"Apr",16,"New"
15281,"May",21,"Recurrent"
15281,"Jul",29,"New"
15281,"Jul",30,"New"
15281,"Oct",41,"New"
15286,"Oct",42,"New"
15287,"Sep",39,"New"
15287,"Nov",46,"New"
15288,"Mar",12,"New"
15288,"May",21,"New"
15288,"Jul",27,"New"
15288,"Oct",43,"New"
15288,"Dec",49,"New"
15289,"Apr",14,"New"
15289,"Jul",30,"New"
15289,"Nov",45,"New"
15290,"Jan",2,"Recurrent"
15290,"Feb",7,"New"
15290,"Mar",10,"New"
15290,"Mar",13,"New"
15290,"Apr",16,"New"
15290,"May",20,"New"
15290,"Jul",27,"New"
15290,"Aug",31,"New"
15290,"Aug",34,"New"
15290,"Aug",35,"New"
15290,"Sep",38,"New"
15290,"Oct",43,"New"
15290,"Nov",45,"New"
15290,"Dec",48,"New"
15290,"Dec",49,"Recurrent"
15290,"Dec",50,"New"
15291,"Jan",2,"New"
15291,"Jan",3,"New"
15291,"Mar",10,"Recurrent"
15291,"Mar",11,"New"
15291,"Apr",13,"New"
15291,"Apr",14,"New"
15291,"Jun",24,"New"
15291,"Jun",25,"New"
15291,"Sep",36,"New"
15291,"Nov",44,"New"
15291,"Nov",45,"New"
15291,"Nov",46,"New"
15291,"Dec",48,"New"
15291,"Dec",51,"New"
15292,"May",21,"New"
15296,"Jan",3,"New"
15296,"May",19,"New"
15296,"Jun",23,"New"
15296,"Jun",24,"New"
15296,"Aug",34,"New"
15296,"Oct",42,"New"
15297,"Oct",40,"New"
15297,"Nov",45,"New"
15297,"Nov",48,"New"
15298,"Jan",1,"New"
15298,"Jan",3,"New"
15298,"Mar",12,"New"
15298,"Jun",23,"New"
15298,"Jul",29,"New"
15298,"Sep",36,"New"
15298,"Oct",44,"Recurrent"
15298,"Nov",46,"New"
15298,"Nov",48,"New"
15298,"Dec",49,"Recurrent"
15299,"Mar",12,"New"
15299,"Jun",26,"New"
15299,"Oct",40,"Recurrent"
15299,"Dec",48,"Recurrent"
15300,"Oct",40,"New"
15301,"Mar",11,"New"
15301,"Apr",17,"New"
15301,"May",20,"New"
15301,"Jun",23,"Recurrent"
15301,"Jun",25,"New"
15301,"Jul",28,"New"
15301,"Aug",33,"New"
15301,"Sep",39,"Recurrent"
15301,"Oct",42,"New"
15301,"Dec",49,"New"
15303,"Feb",8,"New"
15304,"Mar",9,"New"
15304,"Mar",12,"New"
15304,"Apr",16,"New"
15304,"May",18,"New"
15304,"Jun",26,"New"
15304,"Sep",37,"New"
15304,"Oct",41,"New"
15304,"Dec",49,"New"
15306,"Jul",28,"New"
15306,"Sep",36,"New"
15306,"Oct",40,"New"
15307,"Sep",36,"New"
15308,"Mar",10,"New"
15311,"Jan",1,"Recurrent"
15311,"Jan",2,"Recurrent"
15311,"Jan",3,"Recurrent"
15311,"Jan",4,"Recurrent"
15311,"Feb",5,"Recurrent"
15311,"Feb",6,"Recurrent"
15311,"Feb",7,"Recurrent"
15311,"Feb",8,"New"
15311,"Mar",9,"Recurrent"
15311,"Mar",10,"Recurrent"
15311,"Mar",11,"New"
15311,"Apr",14,"Recurrent"
15311,"Apr",15,"New"
15311,"Apr",16,"New"
15311,"Apr",17,"New"
15311,"May",18,"New"
15311,"May",19,"New"
15311,"May",20,"New"
15311,"May",21,"Recurrent"
15311,"Jun",22,"New"
15311,"Jun",23,"New"
15311,"Jun",24,"Recurrent"
15311,"Jun",25,"New"
15311,"Jun",26,"New"
15311,"Jul",27,"Recurrent"
15311,"Jul",28,"Recurrent"
15311,"Jul",29,"Recurrent"
15311,"Jul",30,"Recurrent"
15311,"Aug",31,"New"
15311,"Aug",32,"Recurrent"
15311,"Aug",33,"Recurrent"
15311,"Sep",35,"New"
15311,"Sep",36,"New"
15311,"Sep",37,"Recurrent"
15311,"Sep",38,"Recurrent"
15311,"Sep",39,"New"
15311,"Oct",40,"Recurrent"
15311,"Oct",41,"New"
15311,"Oct",42,"Recurrent"
15311,"Oct",43,"Recurrent"
15311,"Nov",44,"Recurrent"
15311,"Nov",45,"Recurrent"
15311,"Nov",46,"Recurrent"
15311,"Nov",47,"Recurrent"
15311,"Nov",48,"New"
15311,"Dec",48,"Recurrent"
15311,"Dec",49,"Recurrent"
15311,"Dec",50,"Recurrent"
15311,"Dec",51,"Recurrent"
15312,"May",19,"New"
15312,"Aug",35,"New"
15312,"Sep",39,"New"
15312,"Dec",51,"New"
15313,"Aug",34,"New"
15314,"May",21,"New"
15315,"Aug",33,"New"
15315,"Oct",40,"New"
15316,"Jan",3,"New"
15318,"Dec",49,"New"
15319,"Mar",9,"New"
15320,"Oct",43,"New"
15321,"Feb",8,"New"
15321,"Sep",39,"Recurrent"
15322,"Sep",37,"New"
15325,"Aug",35,"New"
15326,"Jan",2,"New"
15327,"Oct",42,"New"
15329,"Jun",25,"New"
15329,"Jul",30,"New"
15329,"Oct",44,"New"
15330,"Oct",41,"New"
15330,"Nov",45,"New"
15332,"Dec",49,"Recurrent"
15333,"May",20,"New"
15334,"Jun",25,"New"
15334,"Jun",26,"New"
15334,"Jul",27,"New"
15335,"Oct",42,"New"
15339,"Jan",4,"New"
15339,"Oct",40,"New"
15341,"Sep",38,"New"
15342,"Aug",31,"New"
15343,"Sep",37,"New"
15344,"Sep",39,"New"
15344,"Nov",45,"New"
15344,"Dec",49,"New"
15345,"Oct",43,"New"
15346,"Jan",2,"New"
15347,"Dec",49,"New"
15348,"Sep",39,"New"
15349,"Jun",23,"New"
15349,"Jul",27,"New"
15350,"Dec",48,"New"
15351,"Sep",38,"New"
15351,"Oct",40,"New"
15351,"Oct",41,"New"
15351,"Oct",42,"New"
15351,"Nov",45,"New"
15351,"Nov",48,"New"
15351,"Dec",49,"New"
15353,"Mar",13,"New"
15353,"Dec",49,"New"
15355,"Oct",42,"New"
15355,"Nov",45,"New"
15356,"Feb",7,"New"
15356,"Apr",13,"New"
15356,"May",18,"New"
15356,"Jun",24,"New"
15356,"Jul",27,"New"
15356,"Aug",34,"New"
15356,"Sep",39,"New"
15356,"Nov",45,"New"
15356,"Dec",49,"New"
15356,"Dec",50,"New"
15358,"Jan",1,"New"
15358,"Jan",4,"New"
15358,"Feb",7,"Recurrent"
15358,"Mar",9,"Recurrent"
15358,"Apr",15,"New"
15358,"May",20,"Recurrent"
15358,"Jun",24,"Recurrent"
15358,"Jul",30,"New"
15358,"Aug",32,"New"
15358,"Sep",37,"New"
15358,"Sep",39,"Recurrent"
15358,"Oct",42,"New"
15358,"Nov",44,"New"
15358,"Dec",49,"Recurrent"
15360,"Oct",44,"New"
15361,"Dec",50,"New"
15363,"Dec",48,"New"
15364,"Mar",13,"New"
15364,"Sep",36,"New"
15365,"Jan",4,"New"
15365,"Sep",36,"New"
15365,"Sep",38,"Recurrent"
15365,"Nov",46,"Recurrent"
15366,"Sep",39,"New"
15366,"Dec",50,"New"
15367,"Mar",10,"New"
15367,"Apr",14,"New"
15367,"Oct",41,"Recurrent"
15368,"Nov",46,"New"
15370,"Jan",2,"New"
15370,"Feb",7,"New"
15370,"May",20,"New"
15370,"Jul",29,"New"
15370,"Sep",39,"New"
15370,"Oct",41,"New"
15370,"Oct",44,"New"
15372,"Jul",30,"New"
15373,"Jan",4,"New"
15373,"Feb",8,"New"
15373,"Mar",13,"New"
15373,"May",19,"New"
15373,"Jun",25,"New"
15373,"Aug",33,"Recurrent"
15373,"Nov",46,"New"
15373,"Nov",47,"New"
15373,"Dec",48,"New"
15373,"Dec",49,"New"
15373,"Dec",50,"New"
15374,"Aug",31,"New"
15376,"May",18,"New"
15376,"Aug",33,"New"
15376,"Oct",44,"New"
15379,"Jan",1,"New"
15379,"Jan",3,"New"
15379,"Mar",10,"New"
15379,"May",20,"New"
15379,"Jun",23,"New"
15379,"Jun",25,"New"
15379,"Dec",50,"New"
15380,"Jul",29,"New"
15380,"Sep",37,"New"
15380,"Oct",43,"New"
15380,"Dec",48,"New"
15380,"Dec",49,"New"
15381,"Mar",11,"New"
15381,"May",19,"New"
15382,"Feb",7,"New"
15382,"May",19,"New"
15382,"Jun",23,"Recurrent"
15382,"Sep",37,"New"
15382,"Nov",47,"New"
15384,"Jun",25,"New"
15384,"Dec",50,"New"
15385,"Oct",44,"New"
15386,"Jun",23,"New"
15388,"Mar",11,"New"
15389,"Jun",25,"New"
15392,"Sep",37,"New"
15392,"Nov",45,"New"
15392,"Dec",49,"New"
15392,"Dec",50,"New"
15393,"Mar",9,"New"
